is_summer,is_weekend,is_holiday,busy_time_of_day,north_or_southbound,temperature,chance_of_rain,passengers_per_hour
0.0,0.0,0.0,1.0,0.0,61.359100188129354,0.05142361919246847,71.0
0.0,1.0,0.0,1.0,0.0,69.93378928774135,0.0174510385061964,85.0
0.0,1.0,1.0,0.0,1.0,63.51316691790012,0.018684363998112304,97.0
0.0,1.0,0.0,1.0,0.0,60.35390655105304,0.3783651032373077,68.0
1.0,0.0,0.0,1.0,0.0,85.4591486212685,0.14839122174854055,56.0
1.0,1.0,0.0,1.0,1.0,86.10733444598633,0.05588504030192124,91.0
0.0,0.0,0.0,2.0,0.0,73.39853013430965,0.10100501713352864,111.0
1.0,0.0,0.0,2.0,1.0,65.52392018750675,0.05381366214746928,110.0
0.0,0.0,0.0,1.0,0.0,75.85883865280945,0.26847365632432724,46.0
0.0,0.0,0.0,1.0,0.0,54.44491592821613,0.056834043901479156,76.0
1.0,0.0,0.0,1.0,0.0,81.06210850117255,0.125366618607157,74.0
0.0,1.0,0.0,1.0,1.0,73.95097076600156,0.018562963596857916,78.0
0.0,0.0,0.0,1.0,1.0,44.70584489977276,0.6308129440644618,63.0
1.0,0.0,0.0,2.0,1.0,81.07655665664313,0.09583576551753901,100.0
0.0,0.0,0.0,1.0,0.0,60.01686303682216,0.2012304197623524,55.0
1.0,0.0,0.0,1.0,1.0,84.96955141858588,0.030058846964204203,67.0
0.0,1.0,0.0,0.0,1.0,62.03429010897564,0.1367785811309697,60.0
0.0,1.0,0.0,1.0,1.0,70.79673044748324,0.13054001112233593,65.0
0.0,1.0,0.0,1.0,1.0,53.92869806690355,0.43502739420782804,68.0
0.0,0.0,0.0,0.0,1.0,62.83703619000894,0.29813810372032834,23.0
1.0,1.0,0.0,1.0,0.0,85.1303131864308,0.13317583200275818,76.0
0.0,0.0,0.0,1.0,0.0,60.280680782259566,0.07089121160556233,68.0
0.0,0.0,0.0,1.0,0.0,43.15299414346424,0.3434366417043335,72.0
0.0,0.0,0.0,2.0,1.0,55.290401980700025,0.3977686891564814,72.0
1.0,0.0,0.0,1.0,0.0,78.1109479387225,0.015518523379864826,83.0
0.0,0.0,0.0,2.0,1.0,55.712279667514565,0.30293416945273577,90.0
0.0,0.0,0.0,1.0,0.0,64.57075249692514,0.2099909735951965,76.0
0.0,0.0,0.0,0.0,1.0,65.71576060357779,0.11723865651046687,13.0
0.0,1.0,0.0,1.0,1.0,76.35814592553547,0.2589796773437118,68.0
0.0,0.0,0.0,1.0,0.0,59.267035905305285,0.5997910885032797,49.0
0.0,0.0,0.0,1.0,0.0,64.74641417003639,0.4175920603737161,56.0
0.0,0.0,0.0,1.0,0.0,65.26586168487808,0.22191756728132406,45.0
1.0,1.0,0.0,0.0,1.0,94.18094874343662,0.20045357274639242,77.0
0.0,0.0,0.0,2.0,0.0,81.66238440843314,0.024439900910203604,101.0
0.0,1.0,0.0,2.0,1.0,70.77694646927154,0.13646505113967514,150.0
0.0,0.0,0.0,0.0,1.0,64.82211081915901,0.08382529136534554,26.0
0.0,0.0,0.0,0.0,1.0,48.95486755257115,0.21628872826615814,28.0
0.0,1.0,0.0,1.0,0.0,75.95915744692141,0.05767732697558068,92.0
0.0,1.0,0.0,0.0,1.0,66.80130797396943,0.21712822976866125,42.0
0.0,1.0,0.0,2.0,0.0,70.13801861574784,0.6203477257342205,95.0
0.0,1.0,0.0,0.0,1.0,65.03156606600504,0.23527889677134056,37.0
1.0,1.0,0.0,2.0,0.0,81.17470798889735,0.044212270863419535,122.0
0.0,0.0,0.0,1.0,1.0,68.88275444959223,0.03197778611535223,72.0
0.0,1.0,0.0,1.0,1.0,63.410870767885896,0.2607540063519434,91.0
0.0,0.0,0.0,1.0,0.0,65.23224726020581,0.252924813544199,68.0
0.0,1.0,1.0,1.0,1.0,60.40564816109728,0.4051680766650146,135.0
0.0,0.0,0.0,1.0,0.0,62.08529888986139,0.13517634535827977,50.0
1.0,0.0,1.0,0.0,1.0,82.10358270319746,0.01985444286394238,80.0
0.0,0.0,0.0,2.0,1.0,48.63523582515877,0.4264724251589231,87.0
0.0,0.0,0.0,1.0,0.0,61.281894311484585,0.17062170019837947,42.0
0.0,1.0,0.0,1.0,0.0,59.70069026410336,0.22659726825144025,95.0
1.0,0.0,0.0,1.0,0.0,86.14436567012109,0.07403229712933909,72.0
1.0,0.0,0.0,0.0,1.0,86.7200093537819,0.05050298762794378,31.0
0.0,0.0,0.0,1.0,1.0,50.22645601442765,0.32857231706438444,39.0
0.0,1.0,0.0,1.0,0.0,60.586159964443574,0.027499500609574894,87.0
0.0,0.0,1.0,1.0,1.0,63.4913020658439,0.2641900124757044,83.0
1.0,0.0,0.0,0.0,1.0,82.28619652428227,0.013544623061494301,51.0
0.0,1.0,0.0,0.0,1.0,55.02348749131322,0.05680442866816741,74.0
0.0,0.0,0.0,2.0,0.0,53.56940545462769,0.29118162104321715,79.0
0.0,0.0,0.0,1.0,0.0,66.18119194053862,0.16042643113513325,103.0
0.0,0.0,0.0,1.0,0.0,73.78819189670747,0.4952936228669715,58.0
0.0,0.0,0.0,1.0,0.0,67.95557688970425,0.40117792411410735,60.0
0.0,0.0,0.0,2.0,1.0,72.10735705686534,0.37271180713593305,81.0
0.0,0.0,0.0,1.0,0.0,57.390855224162834,0.05168075010333179,41.0
0.0,0.0,0.0,1.0,1.0,62.79598969636707,0.21560130254144458,61.0
0.0,0.0,0.0,2.0,0.0,62.54039307694702,0.03321938998578389,90.0
0.0,0.0,0.0,0.0,1.0,64.61832364078843,0.15384317536173314,19.0
0.0,0.0,0.0,1.0,0.0,74.36594915717869,0.051143436948738845,68.0
0.0,1.0,0.0,2.0,0.0,76.28434755814006,0.2911746292914802,128.0
0.0,1.0,0.0,0.0,1.0,76.69817871123321,0.28860894020739386,25.0
0.0,1.0,0.0,2.0,1.0,67.67620137114498,0.1874232105323052,107.0
0.0,1.0,0.0,1.0,0.0,77.27913159114263,0.23014301449210495,80.0
0.0,0.0,0.0,1.0,0.0,60.22532747364783,0.48584815247142527,92.0
0.0,0.0,0.0,1.0,1.0,59.48643085588965,0.012384377085256321,39.0
0.0,1.0,0.0,1.0,0.0,64.18015750902728,0.14822957303199139,58.0
0.0,0.0,0.0,1.0,0.0,76.53151904164771,0.19676589897742314,72.0
1.0,0.0,0.0,1.0,0.0,81.36660275024012,0.14113462868638407,62.0
0.0,0.0,0.0,0.0,1.0,65.08006631928738,0.05037086723216629,30.0
0.0,0.0,0.0,1.0,0.0,58.06174625766159,0.3760013516212244,49.0
0.0,0.0,0.0,1.0,0.0,62.47827676463366,0.7612564900039105,74.0
0.0,1.0,0.0,2.0,0.0,62.54514703049099,0.019616886529034636,103.0
1.0,1.0,0.0,1.0,1.0,84.7707990637098,0.09221532812394444,85.0
1.0,1.0,0.0,1.0,0.0,76.24682551882331,0.1534970712019224,94.0
0.0,0.0,0.0,1.0,1.0,68.36307608902005,0.009722230836211617,87.0
0.0,1.0,0.0,2.0,1.0,81.17788065892715,0.07883128261703012,128.0
0.0,0.0,0.0,1.0,0.0,65.46160483871007,0.2309495241935301,37.0
0.0,0.0,0.0,1.0,1.0,69.39545377082491,0.10367885077516886,81.0
0.0,0.0,0.0,2.0,0.0,73.92165238358162,0.02047548661091577,82.0
0.0,0.0,0.0,2.0,1.0,61.916473584724585,0.0838015473098933,67.0
0.0,0.0,0.0,1.0,1.0,70.23446759144959,0.02135783581612488,81.0
0.0,0.0,0.0,1.0,0.0,54.369553378117665,0.059759278995052026,62.0
0.0,0.0,0.0,1.0,0.0,62.126401729495704,0.3451487679827999,55.0
0.0,0.0,1.0,1.0,0.0,67.34975916215336,0.11086561242705861,78.0
0.0,0.0,0.0,1.0,1.0,58.75605995622051,0.25825019757243767,53.0
0.0,0.0,0.0,2.0,0.0,63.744977630827584,0.15823756633816635,94.0
1.0,1.0,0.0,2.0,1.0,85.55524127075714,0.06660664788937787,158.0
1.0,0.0,0.0,1.0,0.0,86.68495252165305,0.09884050049306452,85.0
0.0,0.0,0.0,1.0,0.0,65.33436140064926,0.15972281312062084,59.0
0.0,0.0,0.0,2.0,0.0,66.64040350714018,0.01707017440546017,90.0
0.0,0.0,0.0,1.0,0.0,58.71477576324494,0.28176046871008714,70.0
0.0,0.0,0.0,1.0,1.0,60.006113890480044,0.49174887404421264,61.0
1.0,0.0,0.0,2.0,1.0,84.4759715257739,0.019403645210172224,127.0
0.0,1.0,0.0,1.0,0.0,59.0991829477043,0.6456500935036533,95.0
0.0,0.0,0.0,2.0,0.0,61.009012282457775,0.0344256461790142,94.0
0.0,1.0,0.0,2.0,1.0,35.07776803717981,0.6183326494376724,91.0
1.0,1.0,0.0,1.0,0.0,79.44946145328609,0.06472014211435126,78.0
0.0,0.0,0.0,2.0,0.0,64.8753024575323,0.5179622682381282,89.0
0.0,1.0,0.0,0.0,1.0,78.71920888274352,0.09953117458465016,47.0
0.0,0.0,1.0,1.0,1.0,63.571387668431,0.24224101219169805,103.0
0.0,1.0,0.0,1.0,0.0,70.50259832246488,0.017440532278012098,94.0
0.0,0.0,0.0,0.0,1.0,60.692563177061686,0.09434459066785539,28.0
0.0,1.0,0.0,1.0,1.0,58.92638370929763,0.4341759294731662,85.0
0.0,0.0,1.0,2.0,1.0,77.2846660437407,0.12880168995492364,143.0
0.0,1.0,0.0,1.0,0.0,68.03766839899455,0.07498437137318853,85.0
1.0,0.0,0.0,1.0,0.0,77.82512816191526,0.0544690104178811,66.0
0.0,0.0,0.0,1.0,1.0,68.06827746766183,0.22612644856567712,49.0
0.0,0.0,0.0,2.0,0.0,77.62250215661372,0.0756041082549917,127.0
0.0,1.0,0.0,1.0,0.0,56.92209523499604,0.031087178835999103,70.0
0.0,0.0,0.0,2.0,1.0,57.948443821042524,0.4637012164183347,115.0
0.0,1.0,0.0,1.0,1.0,64.43675338287137,0.005761639886351234,79.0
1.0,0.0,0.0,2.0,1.0,92.36001858882881,0.2305802927233108,101.0
0.0,0.0,0.0,1.0,1.0,62.090164721552306,0.09608451371169421,54.0
0.0,0.0,0.0,1.0,0.0,68.50015025030044,0.03526786565910699,64.0
0.0,0.0,0.0,2.0,0.0,72.03769459632814,0.2603206180621532,122.0
0.0,0.0,0.0,1.0,0.0,60.61947448429231,0.005251346854061628,29.0
1.0,1.0,0.0,1.0,0.0,79.33502297364127,0.18783964595972028,74.0
0.0,1.0,0.0,2.0,0.0,68.94163120415242,0.14965618223724972,116.0
0.0,0.0,0.0,1.0,0.0,69.65317130385681,0.053860189473033775,58.0
0.0,0.0,0.0,1.0,0.0,58.58838480244505,0.09027316507113844,48.0
0.0,1.0,0.0,1.0,0.0,66.44153603318465,0.09028579058243467,124.0
0.0,1.0,0.0,2.0,1.0,66.93868873858696,0.15240444968100947,133.0
0.0,0.0,0.0,1.0,0.0,76.45995376394814,0.1666946329314829,65.0
1.0,0.0,0.0,0.0,1.0,83.66542968560815,0.15672430164256113,63.0
0.0,1.0,0.0,1.0,0.0,66.48439807859492,0.23048556184515967,95.0
0.0,0.0,0.0,1.0,0.0,70.68065046968222,0.048310343919913824,52.0
0.0,0.0,0.0,2.0,1.0,59.37021611674995,0.04966548495506492,113.0
1.0,0.0,0.0,1.0,1.0,91.32770187273022,0.03963118016419668,82.0
0.0,0.0,0.0,2.0,0.0,69.95286200838343,0.08982535363485615,95.0
0.0,0.0,0.0,2.0,0.0,60.7515142039028,0.2398742322331874,88.0
0.0,0.0,0.0,1.0,0.0,59.80574043598507,0.08658663651370647,66.0
0.0,1.0,0.0,2.0,0.0,55.587783374163166,0.09650760269869353,111.0
0.0,0.0,0.0,1.0,1.0,53.816306458121886,0.1131096830075904,52.0
1.0,1.0,0.0,1.0,1.0,85.04899963275932,0.0491597741272043,83.0
0.0,0.0,0.0,1.0,0.0,71.110932072339,0.15321038137791038,86.0
0.0,1.0,0.0,1.0,0.0,54.731097286943154,0.03838122581324777,89.0
0.0,0.0,0.0,0.0,1.0,66.33133018706795,0.05463708266714516,42.0
0.0,0.0,0.0,2.0,1.0,59.66438663197802,0.23974429848943424,99.0
1.0,1.0,0.0,1.0,0.0,77.22109897813942,0.003545956545650411,101.0
0.0,1.0,0.0,1.0,0.0,65.01273838979643,0.5149261105200269,65.0
0.0,1.0,0.0,2.0,0.0,68.58773639523339,0.4670480630935023,119.0
0.0,1.0,0.0,2.0,1.0,83.21738426610656,0.0647538626353597,128.0
0.0,1.0,0.0,0.0,1.0,67.87624252082708,0.11137580214265216,41.0
0.0,0.0,0.0,1.0,0.0,58.50585585569008,0.6336681444364977,26.0
0.0,0.0,0.0,1.0,0.0,62.72549469889199,0.07627532528682703,74.0
1.0,0.0,0.0,0.0,1.0,91.2214550328814,0.03788216137917137,43.0
0.0,0.0,0.0,0.0,1.0,65.23148132361479,0.23836510058134408,33.0
0.0,1.0,0.0,2.0,1.0,56.391438009443334,0.48525047954281797,102.0
0.0,0.0,0.0,1.0,1.0,65.9111509206512,0.12671426080541656,44.0
1.0,0.0,0.0,2.0,1.0,90.81960099869852,0.0042696058829346665,120.0
0.0,0.0,1.0,1.0,1.0,54.79998658158574,0.42570630997333697,68.0
1.0,0.0,0.0,0.0,1.0,83.06866644287345,0.1462494976261879,38.0
0.0,0.0,0.0,1.0,0.0,54.08876162770191,0.07819360591271031,65.0
0.0,0.0,0.0,1.0,1.0,63.84607493081836,0.13699201563120736,80.0
0.0,1.0,0.0,1.0,0.0,76.12508394282999,0.17492214491326227,98.0
0.0,0.0,0.0,2.0,1.0,55.79266932924976,0.36875256389628547,105.0
0.0,0.0,0.0,1.0,0.0,63.28409380715499,0.3153114646656085,61.0
0.0,0.0,0.0,1.0,0.0,57.98052162646404,0.067732898660897,40.0
0.0,0.0,0.0,0.0,1.0,68.05154082754387,0.03679730065358442,28.0
0.0,1.0,0.0,2.0,0.0,72.31610137445394,0.35634832204836714,97.0
0.0,0.0,0.0,2.0,1.0,43.280390093206464,0.4223662231304158,68.0
0.0,0.0,0.0,1.0,0.0,43.91572184239762,0.5991955819883787,63.0
0.0,0.0,0.0,1.0,1.0,61.07033207253099,0.04786066523965568,40.0
0.0,0.0,0.0,1.0,0.0,64.90057458272254,0.11282363868461565,60.0
0.0,1.0,0.0,0.0,1.0,62.21424267510489,0.0802901209867988,43.0
1.0,1.0,0.0,1.0,1.0,80.1056479631938,0.08747372079027199,96.0
0.0,0.0,0.0,1.0,0.0,72.1480253108866,0.05940013899399821,58.0
1.0,0.0,0.0,2.0,0.0,78.98255001912598,0.004798499344363991,127.0
1.0,1.0,0.0,1.0,0.0,84.56255784606763,0.02268252205958673,118.0
0.0,1.0,0.0,2.0,1.0,54.341591842220545,0.496345666149844,101.0
1.0,0.0,0.0,1.0,0.0,82.10318099666037,0.030464518191034018,57.0
1.0,0.0,0.0,1.0,1.0,92.38344216772091,0.08503641250055959,54.0
1.0,1.0,0.0,2.0,1.0,97.51555221941683,0.07939171809227662,138.0
1.0,1.0,0.0,2.0,1.0,85.44826445254591,0.16864846780360457,141.0
1.0,0.0,0.0,1.0,1.0,90.92609998141481,0.25282489860491275,68.0
1.0,0.0,0.0,1.0,1.0,85.9352444584342,0.08400147713286461,85.0
1.0,1.0,0.0,1.0,0.0,103.82649079899204,0.020870089750736367,95.0
1.0,0.0,0.0,0.0,1.0,87.13696495072377,0.20147008127031796,10.0
0.0,0.0,0.0,1.0,0.0,61.66056211324098,0.10811270345917566,74.0
0.0,0.0,0.0,0.0,1.0,53.1577100705656,0.10599874203086297,37.0
1.0,0.0,0.0,1.0,1.0,74.68759620558544,0.1848340945489474,60.0
0.0,1.0,0.0,2.0,1.0,72.47651495604752,0.3239328980440345,107.0
1.0,0.0,0.0,1.0,0.0,83.406117900158,0.019662595784660546,87.0
0.0,0.0,0.0,2.0,0.0,67.58100998672684,0.08450113468465388,61.0
1.0,0.0,0.0,1.0,0.0,95.86866467983982,0.11266156152854549,79.0
1.0,1.0,0.0,2.0,1.0,81.51443495570095,0.036751710789539246,111.0
0.0,0.0,0.0,1.0,1.0,73.79643661657674,0.028792567344157912,58.0
1.0,0.0,0.0,1.0,1.0,78.11879070834405,0.14142661582706498,74.0
0.0,1.0,0.0,2.0,1.0,74.42302168237475,0.16471780458083637,110.0
0.0,0.0,0.0,1.0,0.0,63.51000450045179,0.21624210880190184,47.0
1.0,0.0,0.0,1.0,0.0,89.05228374974828,0.053246924644512895,80.0
0.0,0.0,0.0,1.0,1.0,51.239873796827446,0.4962741234272982,48.0
0.0,0.0,0.0,1.0,0.0,68.88896505908953,0.07037263189493899,55.0
0.0,0.0,0.0,2.0,0.0,72.52109873522927,0.0631999639975612,104.0
0.0,0.0,0.0,2.0,0.0,80.36819026364343,0.014800696898512199,85.0
1.0,0.0,0.0,1.0,1.0,75.05266480610733,0.05613543049174701,92.0
0.0,1.0,0.0,2.0,1.0,73.83409696551071,0.19119062590737715,120.0
0.0,0.0,0.0,0.0,1.0,58.53847872286612,0.5673893954071485,27.0
0.0,1.0,0.0,1.0,1.0,63.0639630520259,0.2208321578187854,65.0
0.0,1.0,0.0,1.0,0.0,60.18355175727525,0.26235468128251344,91.0
0.0,0.0,0.0,1.0,0.0,63.5645514927106,0.14801338099028666,41.0
1.0,0.0,0.0,0.0,1.0,78.02023865457352,0.0767204322760463,43.0
1.0,1.0,0.0,0.0,1.0,82.04502607762923,0.06482186538563602,64.0
0.0,0.0,0.0,0.0,1.0,65.61197050490772,0.03188614095732549,50.0
0.0,0.0,1.0,0.0,1.0,74.38249480304702,0.08828592186793636,56.0
1.0,0.0,0.0,0.0,1.0,97.07248844220102,0.19650441077934208,62.0
0.0,1.0,0.0,1.0,0.0,72.3492887357589,0.013711223836809094,97.0
0.0,1.0,0.0,0.0,1.0,64.74939278092307,0.2772138317706122,47.0
0.0,0.0,0.0,2.0,0.0,60.25315863800724,0.20554157386051305,81.0
0.0,1.0,0.0,1.0,0.0,57.36205659667523,0.2209880371978513,76.0
0.0,0.0,0.0,1.0,1.0,71.9595255556655,0.20911907760961282,64.0
0.0,0.0,0.0,2.0,0.0,48.15456222334619,0.09645485923914558,85.0
0.0,1.0,0.0,1.0,0.0,67.96063444497585,0.16511408495551935,111.0
0.0,0.0,0.0,1.0,1.0,65.7201840370707,0.0789323134122816,79.0
1.0,0.0,0.0,0.0,1.0,83.89870915081114,0.04052161090484736,55.0
0.0,0.0,0.0,1.0,1.0,69.80067134245829,0.03227899674742609,71.0
0.0,0.0,0.0,0.0,1.0,63.144893346617486,0.28297716358261144,26.0
0.0,0.0,0.0,2.0,1.0,76.38124922128749,0.04763182686097944,85.0
0.0,0.0,0.0,0.0,1.0,65.29801958490333,0.07158238912663525,41.0
0.0,0.0,0.0,1.0,1.0,57.59798022924995,0.5783567622209886,70.0
0.0,0.0,0.0,2.0,0.0,59.12291734908939,0.5252201748284725,58.0
0.0,0.0,0.0,1.0,0.0,63.364246877976576,0.1299177006925957,52.0
0.0,1.0,0.0,1.0,0.0,64.63859685107519,0.03496076552313337,89.0
0.0,0.0,0.0,1.0,0.0,62.88032216767885,0.014278252288166524,67.0
0.0,1.0,0.0,2.0,1.0,57.51798953805007,0.1059624573098032,110.0
0.0,0.0,0.0,2.0,0.0,57.65367493312338,0.037459865237429446,90.0
0.0,0.0,0.0,1.0,0.0,53.42241599833261,0.2119872009234753,86.0
1.0,1.0,0.0,2.0,0.0,90.33933012133845,0.08188857908625584,124.0
0.0,0.0,0.0,1.0,0.0,69.45775898310617,0.23419714688389223,57.0
0.0,0.0,0.0,1.0,1.0,73.8476863665423,0.24039339888008668,52.0
1.0,0.0,0.0,1.0,0.0,82.28061917651867,0.18209698540361494,63.0
0.0,0.0,0.0,1.0,0.0,60.309475225394834,0.4950991403317538,30.0
0.0,0.0,0.0,1.0,0.0,62.93850681610221,0.00411298282155021,56.0
0.0,0.0,0.0,1.0,0.0,77.81447778991352,0.6234205689737272,62.0
1.0,0.0,0.0,0.0,1.0,92.27395896148678,0.04133345741445451,29.0
0.0,0.0,0.0,1.0,1.0,63.73807755110622,0.29829716458766536,57.0
0.0,1.0,0.0,1.0,0.0,60.01379917024251,0.15284599911369806,62.0
0.0,0.0,0.0,2.0,1.0,60.188886792770276,0.1322646743617148,91.0
1.0,0.0,0.0,2.0,1.0,98.15961853318021,0.09387108239999999,103.0
0.0,0.0,0.0,1.0,0.0,72.04425615238235,0.021098608234665403,75.0
0.0,0.0,0.0,2.0,0.0,66.30932462094057,0.21935901298762883,105.0
0.0,1.0,0.0,1.0,0.0,62.58688873118157,0.29877353083038194,73.0
0.0,0.0,0.0,1.0,0.0,52.504226098348646,0.21489974140844287,79.0
0.0,0.0,0.0,1.0,0.0,62.471305140240375,0.3724230760269582,64.0
0.0,1.0,0.0,1.0,1.0,72.43192303709014,0.054231078101282644,48.0
1.0,0.0,0.0,1.0,1.0,91.28784036976376,0.021770279491360078,86.0
1.0,0.0,0.0,1.0,0.0,82.02788192107936,0.006821981806402938,56.0
0.0,1.0,0.0,2.0,0.0,60.63616193859111,0.20476104014076518,111.0
0.0,0.0,0.0,1.0,0.0,68.68224986711331,0.4521865536864763,63.0
0.0,0.0,0.0,2.0,1.0,54.17181094887229,0.39160738658183514,77.0
0.0,0.0,0.0,1.0,0.0,65.48750799109091,0.24076254755564366,44.0
0.0,0.0,0.0,1.0,1.0,55.07553459453871,0.08331569758511977,59.0
0.0,1.0,1.0,0.0,1.0,60.326296760080574,0.14579071002632232,100.0
1.0,0.0,0.0,0.0,1.0,81.0450698862344,0.05052977977760923,59.0
1.0,0.0,0.0,0.0,1.0,91.32565723885133,0.03483249444517329,46.0
0.0,1.0,0.0,1.0,0.0,61.03973397432225,0.08051820157554077,88.0
0.0,1.0,0.0,2.0,0.0,68.83300486682572,0.10225365445007031,120.0
0.0,1.0,0.0,1.0,0.0,66.9399728236549,0.3602910408926777,60.0
0.0,0.0,0.0,1.0,0.0,69.91599524513369,0.1172502386864868,52.0
0.0,0.0,1.0,1.0,0.0,78.59177593902784,0.009490434680779447,102.0
0.0,0.0,0.0,1.0,0.0,60.46879943017744,0.05169731612045591,66.0
1.0,1.0,0.0,2.0,0.0,100.88078401150666,0.11228563002948083,112.0
1.0,0.0,0.0,1.0,0.0,79.75095121107938,0.026825954067387994,78.0
0.0,0.0,0.0,0.0,1.0,59.524123486786365,0.27637201073096157,38.0
0.0,1.0,0.0,2.0,1.0,75.0896458579816,0.1484379015585341,119.0
0.0,0.0,0.0,1.0,0.0,69.87222549316272,0.028472487693457362,55.0
0.0,1.0,0.0,1.0,0.0,75.3156486497908,0.09283081165013532,88.0
0.0,1.0,0.0,2.0,1.0,73.94649023446146,0.21786340947755256,129.0
0.0,0.0,0.0,1.0,0.0,72.34801176826758,0.32802292620978113,29.0
0.0,1.0,0.0,2.0,1.0,67.78235151692013,0.3005998702716583,129.0
0.0,1.0,0.0,1.0,0.0,57.479136021091726,0.37420127132690906,76.0
0.0,0.0,0.0,0.0,1.0,55.81512553010748,0.3029828234338001,36.0
0.0,0.0,0.0,2.0,0.0,66.48399623201618,0.08465436439310867,84.0
1.0,0.0,0.0,1.0,0.0,85.23694969509499,0.07542601973732134,87.0
1.0,0.0,0.0,1.0,1.0,90.92084477221513,0.05451495239653729,86.0
0.0,0.0,0.0,1.0,1.0,61.21289794029139,0.33607155308780684,68.0
0.0,0.0,0.0,1.0,1.0,58.01653477556785,0.4488450693220785,74.0
1.0,1.0,0.0,0.0,1.0,78.49048646360863,0.0963701848820621,62.0
0.0,0.0,0.0,1.0,1.0,53.844022908546144,0.22274152568966452,58.0
0.0,0.0,0.0,0.0,1.0,58.618785888305844,0.15723742772421845,10.0
0.0,0.0,0.0,1.0,1.0,61.4183951934237,0.045239343417137035,55.0
1.0,0.0,0.0,1.0,0.0,78.75711560469256,0.06327019558631315,80.0
1.0,0.0,0.0,0.0,1.0,88.40819366586312,0.003840543413660164,54.0
0.0,0.0,0.0,2.0,1.0,67.26568738259057,0.30288698118986845,103.0
0.0,0.0,0.0,0.0,1.0,54.383462676016805,0.46635479349445197,26.0
0.0,0.0,0.0,1.0,0.0,58.76053997449601,0.3596007708947809,84.0
0.0,0.0,0.0,1.0,0.0,42.15163324618183,0.6270473357355518,66.0
0.0,0.0,0.0,2.0,1.0,54.66847248505853,0.41743953023256064,100.0
1.0,0.0,0.0,2.0,0.0,94.57421762001762,0.056445108222365085,112.0
0.0,0.0,0.0,0.0,1.0,67.82435869997617,0.18232844061417625,66.0
0.0,0.0,0.0,2.0,1.0,72.53762540576164,0.4073602014640972,73.0
0.0,0.0,0.0,1.0,0.0,72.29738847036973,0.17425482309723456,79.0
1.0,0.0,0.0,1.0,0.0,85.26797770551126,0.09874235234393836,77.0
0.0,0.0,0.0,1.0,0.0,67.59558866367182,4.1569446878061656e-05,48.0
0.0,0.0,0.0,0.0,1.0,71.36037717063428,0.1643539179004499,26.0
1.0,0.0,0.0,0.0,1.0,84.21664168083565,0.010064253416056003,49.0
0.0,0.0,0.0,1.0,1.0,69.46607744707555,0.030117969644170663,34.0
1.0,1.0,1.0,1.0,1.0,81.73123643921642,0.06053693265928143,140.0
0.0,0.0,0.0,1.0,0.0,54.33437125270443,0.33442336971316666,37.0
0.0,0.0,0.0,1.0,0.0,59.250910629875605,0.21997634268746227,49.0
0.0,0.0,0.0,2.0,0.0,65.54673093008572,0.10075414027258488,95.0
1.0,0.0,0.0,2.0,1.0,95.53430954300518,0.09197950860572529,132.0
0.0,0.0,0.0,1.0,0.0,79.35280192293345,0.13705088168306143,76.0
0.0,0.0,0.0,0.0,1.0,82.34485616590914,0.2284235045023082,10.0
0.0,0.0,0.0,1.0,0.0,64.97302041414349,0.20391656341195674,78.0
0.0,1.0,0.0,1.0,0.0,66.19702880788697,0.08413618935864796,97.0
0.0,0.0,0.0,1.0,0.0,55.018119004483054,0.21622729938644075,84.0
0.0,1.0,0.0,0.0,1.0,58.85765414658803,0.30075673371477624,71.0
1.0,0.0,0.0,0.0,1.0,88.542724485878,0.10488014637891953,26.0
0.0,0.0,0.0,1.0,1.0,77.39785636060037,0.11228055471238717,52.0
0.0,0.0,0.0,1.0,0.0,54.86817788460145,0.09710366983825412,67.0
0.0,0.0,0.0,1.0,0.0,70.76911400528303,0.07853044450075697,77.0
0.0,1.0,0.0,2.0,1.0,59.791028663992435,0.18213773259419666,117.0
0.0,0.0,0.0,1.0,1.0,60.26102518585555,0.29430247694385214,59.0
0.0,1.0,0.0,2.0,0.0,56.96275404097667,0.23184761404122797,116.0
0.0,1.0,0.0,0.0,1.0,68.67771352132787,0.13780276994409352,51.0
0.0,0.0,0.0,1.0,0.0,57.58490484605009,0.03027733296317458,79.0
1.0,0.0,0.0,2.0,0.0,92.86009920552065,0.019957697660586506,97.0
0.0,0.0,0.0,2.0,0.0,76.60643998435549,0.04077666132422339,98.0
0.0,0.0,0.0,0.0,1.0,64.65227952888824,0.1504243672046848,33.0
0.0,0.0,0.0,0.0,1.0,55.91521565387772,0.10019229603478134,55.0
0.0,0.0,0.0,1.0,0.0,67.46585430768339,0.18568774124994777,70.0
1.0,0.0,0.0,2.0,0.0,80.7539074459031,0.13559351041085071,111.0
0.0,0.0,0.0,1.0,0.0,72.7296012057535,0.07959294646734855,56.0
0.0,1.0,0.0,1.0,1.0,66.23388004562449,0.17159436131127023,88.0
0.0,0.0,0.0,2.0,1.0,63.385937021168544,0.11674391538628523,94.0
0.0,1.0,0.0,0.0,1.0,62.27685934094302,0.16437881280256245,48.0
0.0,1.0,0.0,1.0,1.0,73.95462726895853,0.17379024494523665,86.0
0.0,0.0,0.0,0.0,1.0,67.39669425995648,0.09331582734645721,28.0
0.0,0.0,0.0,0.0,1.0,62.13637453675703,0.028133519022841558,28.0
0.0,0.0,0.0,0.0,1.0,68.63176608706796,0.13348403478226104,66.0
